,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,Score for each category,
18774,4bfc9824-aaeb-4695-8195-945686795b30,like,14-10-2020 10:39,video,public speaking,positive,50,49264,
18775,4bfc9824-aaeb-4695-8195-945686795b30,worried,04-12-2020 01:15,video,public speaking,negative,12,49264,
18776,4bfc9824-aaeb-4695-8195-945686795b30,interested,07-06-2021 01:49,video,public speaking,positive,30,49264,
18777,4bfc9824-aaeb-4695-8195-945686795b30,adore,26-08-2020 13:09,video,public speaking,positive,72,49264,
18778,4bfc9824-aaeb-4695-8195-945686795b30,heart,11-07-2020 03:07,video,public speaking,positive,60,49264,
18779,4bfc9824-aaeb-4695-8195-945686795b30,intrigued,28-12-2020 06:52,video,public speaking,positive,45,49264,
18780,4bfc9824-aaeb-4695-8195-945686795b30,interested,09-02-2021 03:25,video,public speaking,positive,30,49264,
18781,4bfc9824-aaeb-4695-8195-945686795b30,super love,16-04-2021 07:33,video,public speaking,positive,75,49264,
18782,4bfc9824-aaeb-4695-8195-945686795b30,worried,28-12-2020 02:24,video,public speaking,negative,12,49264,
18783,4bfc9824-aaeb-4695-8195-945686795b30,dislike,24-09-2020 23:21,video,public speaking,negative,10,49264,
18784,4bfc9824-aaeb-4695-8195-945686795b30,adore,30-08-2020 01:48,video,public speaking,positive,72,49264,
18785,4bfc9824-aaeb-4695-8195-945686795b30,want,26-05-2021 00:06,video,public speaking,positive,70,49264,
18786,4bfc9824-aaeb-4695-8195-945686795b30,heart,21-03-2021 07:57,video,public speaking,positive,60,49264,
18787,4bfc9824-aaeb-4695-8195-945686795b30,worried,07-08-2020 02:57,video,public speaking,negative,12,49264,
18788,4bfc9824-aaeb-4695-8195-945686795b30,like,17-08-2020 11:17,video,public speaking,positive,50,49264,
18789,4bfc9824-aaeb-4695-8195-945686795b30,love,16-10-2020 11:12,video,public speaking,positive,65,49264,
18790,4bfc9824-aaeb-4695-8195-945686795b30,intrigued,27-07-2020 13:25,video,public speaking,positive,45,49264,
18791,4bfc9824-aaeb-4695-8195-945686795b30,peeking,20-04-2021 20:58,video,public speaking,neutral,35,49264,
18792,4bfc9824-aaeb-4695-8195-945686795b30,like,29-10-2020 19:45,video,public speaking,positive,50,49264,
18793,4bfc9824-aaeb-4695-8195-945686795b30,like,10-10-2020 22:03,video,public speaking,positive,50,49264,
18794,4bfc9824-aaeb-4695-8195-945686795b30,love,19-09-2020 17:11,video,public speaking,positive,65,49264,
18795,4bfc9824-aaeb-4695-8195-945686795b30,intrigued,12-11-2020 08:10,video,public speaking,positive,45,49264,
18796,4bfc9824-aaeb-4695-8195-945686795b30,super love,24-05-2021 11:51,video,public speaking,positive,75,49264,
18797,4bfc9824-aaeb-4695-8195-945686795b30,dislike,14-02-2021 15:50,video,public speaking,negative,10,49264,
18798,4bfc9824-aaeb-4695-8195-945686795b30,want,19-09-2020 00:21,video,public speaking,positive,70,49264,
18799,4bfc9824-aaeb-4695-8195-945686795b30,disgust,19-11-2020 09:15,video,public speaking,negative,0,49264,
18800,4bfc9824-aaeb-4695-8195-945686795b30,cherish,08-09-2020 23:30,video,public speaking,positive,70,49264,
18801,4bfc9824-aaeb-4695-8195-945686795b30,adore,08-05-2021 05:28,video,public speaking,positive,72,49264,
18802,4bfc9824-aaeb-4695-8195-945686795b30,like,05-01-2021 06:43,video,public speaking,positive,50,49264,
18803,4bfc9824-aaeb-4695-8195-945686795b30,scared,24-01-2021 09:28,video,public speaking,negative,15,49264,
18804,4bfc9824-aaeb-4695-8195-945686795b30,love,03-02-2021 07:07,video,public speaking,positive,65,49264,
18805,4bfc9824-aaeb-4695-8195-945686795b30,dislike,21-12-2020 00:45,video,public speaking,negative,10,49264,
18806,4bfc9824-aaeb-4695-8195-945686795b30,interested,20-09-2020 21:14,video,public speaking,positive,30,49264,
18807,4bfc9824-aaeb-4695-8195-945686795b30,super love,05-08-2020 23:36,video,public speaking,positive,75,49264,
18808,4bfc9824-aaeb-4695-8195-945686795b30,scared,15-12-2020 15:21,video,public speaking,negative,15,49264,
18809,4bfc9824-aaeb-4695-8195-945686795b30,adore,22-03-2021 23:54,video,public speaking,positive,72,49264,
18810,4bfc9824-aaeb-4695-8195-945686795b30,worried,28-04-2021 16:46,video,public speaking,negative,12,49264,
18811,a168836d-7a74-41e2-a8ae-809fa556c8a0,scared,23-10-2020 19:48,photo,travel,negative,15,64880,
18812,a168836d-7a74-41e2-a8ae-809fa556c8a0,love,22-08-2020 01:46,photo,travel,positive,65,64880,
18813,a168836d-7a74-41e2-a8ae-809fa556c8a0,heart,01-01-2021 15:25,photo,travel,positive,60,64880,
18814,a168836d-7a74-41e2-a8ae-809fa556c8a0,disgust,07-02-2021 20:35,photo,travel,negative,0,64880,
18815,a168836d-7a74-41e2-a8ae-809fa556c8a0,like,22-01-2021 13:43,photo,travel,positive,50,64880,
18816,a168836d-7a74-41e2-a8ae-809fa556c8a0,adore,16-12-2020 19:45,photo,travel,positive,72,64880,
18817,a168836d-7a74-41e2-a8ae-809fa556c8a0,like,29-08-2020 12:07,photo,travel,positive,50,64880,
18818,a168836d-7a74-41e2-a8ae-809fa556c8a0,adore,02-07-2020 00:23,photo,travel,positive,72,64880,
18819,a168836d-7a74-41e2-a8ae-809fa556c8a0,super love,06-07-2020 16:48,photo,travel,positive,75,64880,
18820,a168836d-7a74-41e2-a8ae-809fa556c8a0,like,27-09-2020 13:21,photo,travel,positive,50,64880,
18821,a168836d-7a74-41e2-a8ae-809fa556c8a0,peeking,12-02-2021 15:07,photo,travel,neutral,35,64880,
18822,a168836d-7a74-41e2-a8ae-809fa556c8a0,super love,10-05-2021 01:51,photo,travel,positive,75,64880,
18823,a168836d-7a74-41e2-a8ae-809fa556c8a0,intrigued,26-06-2020 17:25,photo,travel,positive,45,64880,
18824,a168836d-7a74-41e2-a8ae-809fa556c8a0,indifferent,24-07-2020 17:33,photo,travel,neutral,20,64880,
18825,a168836d-7a74-41e2-a8ae-809fa556c8a0,worried,26-03-2021 06:11,photo,travel,negative,12,64880,
18826,a168836d-7a74-41e2-a8ae-809fa556c8a0,dislike,03-12-2020 16:55,photo,travel,negative,10,64880,
18827,a168836d-7a74-41e2-a8ae-809fa556c8a0,heart,12-07-2020 03:43,photo,travel,positive,60,64880,
18828,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,cherish,04-02-2021 12:00,audio,veganism,positive,70,49619,
18829,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,03-01-2021 08:46,audio,veganism,positive,60,49619,
18830,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,26-10-2020 08:42,audio,veganism,positive,65,49619,
18831,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,27-02-2021 18:03,audio,veganism,positive,65,49619,
18832,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,10-05-2021 22:43,audio,veganism,negative,5,49619,
18833,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,09-08-2020 07:32,audio,veganism,positive,65,49619,
18834,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,super love,19-11-2020 20:30,audio,veganism,positive,75,49619,
18835,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,love,01-06-2021 23:16,audio,veganism,positive,65,49619,
18836,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,peeking,27-06-2020 21:18,audio,veganism,neutral,35,49619,
18837,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,dislike,29-03-2021 19:54,audio,veganism,negative,10,49619,
18838,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,super love,29-11-2020 07:55,audio,veganism,positive,75,49619,
18839,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,29-09-2020 00:31,audio,veganism,negative,5,49619,
18840,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,25-06-2020 10:21,audio,veganism,negative,0,49619,
18841,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,worried,22-12-2020 17:02,audio,veganism,negative,12,49619,
18842,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,want,07-11-2020 06:10,audio,veganism,positive,70,49619,
18843,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,02-07-2020 19:47,audio,veganism,negative,5,49619,
18844,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,like,25-03-2021 18:00,audio,veganism,positive,50,49619,
18845,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,09-05-2021 11:11,audio,veganism,positive,60,49619,
18846,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,02-05-2021 04:12,audio,veganism,positive,60,49619,
18847,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,want,12-04-2021 13:55,audio,veganism,positive,70,49619,
18848,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,29-04-2021 21:41,audio,veganism,negative,5,49619,
18849,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,indifferent,18-01-2021 02:36,audio,veganism,neutral,20,49619,
18850,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,super love,14-07-2020 09:14,audio,veganism,positive,75,49619,
18851,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,adore,11-09-2020 17:25,audio,veganism,positive,72,49619,
18852,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,peeking,01-12-2020 07:54,audio,veganism,neutral,35,49619,
18853,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,28-02-2021 13:03,audio,veganism,negative,0,49619,
18854,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,27-10-2020 11:51,audio,veganism,negative,5,49619,
18855,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,16-06-2021 07:47,audio,veganism,negative,0,49619,
18856,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,indifferent,05-01-2021 09:29,audio,veganism,neutral,20,49619,
18857,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,worried,24-11-2020 09:53,audio,veganism,negative,12,49619,
18858,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,interested,23-11-2020 13:02,audio,veganism,positive,30,49619,
18859,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,disgust,21-02-2021 01:38,audio,veganism,negative,0,49619,
18860,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,hate,29-08-2020 02:39,audio,veganism,negative,5,49619,
18861,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,heart,20-09-2020 08:37,audio,veganism,positive,60,49619,
18862,e1eca98c-c5fd-4fe4-825f-2d36e8bd56f1,intrigued,03-11-2020 14:28,audio,veganism,positive,45,49619,
18863,ee631766-3818-4de6-897f-2355542b58e7,interested,15-07-2020 09:14,GIF,public speaking,positive,30,49264,
18864,ee631766-3818-4de6-897f-2355542b58e7,peeking,19-11-2020 22:13,GIF,public speaking,neutral,35,49264,
18865,ee631766-3818-4de6-897f-2355542b58e7,scared,23-07-2020 02:13,GIF,public speaking,negative,15,49264,
18866,ee631766-3818-4de6-897f-2355542b58e7,hate,02-09-2020 08:49,GIF,public speaking,negative,5,49264,
18867,ee631766-3818-4de6-897f-2355542b58e7,love,25-03-2021 08:19,GIF,public speaking,positive,65,49264,
18868,ee631766-3818-4de6-897f-2355542b58e7,adore,10-02-2021 11:14,GIF,public speaking,positive,72,49264,
18869,ee631766-3818-4de6-897f-2355542b58e7,indifferent,22-06-2020 16:12,GIF,public speaking,neutral,20,49264,
18870,ee631766-3818-4de6-897f-2355542b58e7,love,08-10-2020 11:03,GIF,public speaking,positive,65,49264,
18871,ee631766-3818-4de6-897f-2355542b58e7,dislike,25-02-2021 02:41,GIF,public speaking,negative,10,49264,
18872,0ac85d23-c8ba-49ed-bec1-493b960a88c0,super love,15-05-2021 11:50,photo,science,positive,75,71168,
18873,0ac85d23-c8ba-49ed-bec1-493b960a88c0,cherish,20-04-2021 23:32,photo,science,positive,70,71168,
18874,0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,14-06-2021 21:04,photo,science,positive,65,71168,
18875,0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,04-11-2020 09:54,photo,science,positive,65,71168,
18876,0ac85d23-c8ba-49ed-bec1-493b960a88c0,super love,10-12-2020 23:20,photo,science,positive,75,71168,
18877,0ac85d23-c8ba-49ed-bec1-493b960a88c0,interested,02-01-2021 20:28,photo,science,positive,30,71168,
18878,0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,17-04-2021 01:54,photo,science,positive,60,71168,
18879,0ac85d23-c8ba-49ed-bec1-493b960a88c0,intrigued,17-09-2020 19:47,photo,science,positive,45,71168,
18880,0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,23-01-2021 21:29,photo,science,positive,60,71168,
18881,0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,08-12-2020 01:30,photo,science,positive,60,71168,
18882,0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,21-08-2020 23:03,photo,science,negative,15,71168,
18883,0ac85d23-c8ba-49ed-bec1-493b960a88c0,super love,03-02-2021 17:01,photo,science,positive,75,71168,
18884,0ac85d23-c8ba-49ed-bec1-493b960a88c0,intrigued,08-04-2021 15:00,photo,science,positive,45,71168,
18885,0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,13-07-2020 23:53,photo,science,positive,65,71168,
18886,0ac85d23-c8ba-49ed-bec1-493b960a88c0,indifferent,20-12-2020 01:58,photo,science,neutral,20,71168,
18887,0ac85d23-c8ba-49ed-bec1-493b960a88c0,want,27-10-2020 11:51,photo,science,positive,70,71168,
18888,0ac85d23-c8ba-49ed-bec1-493b960a88c0,peeking,23-05-2021 01:24,photo,science,neutral,35,71168,
18889,0ac85d23-c8ba-49ed-bec1-493b960a88c0,adore,18-08-2020 06:40,photo,science,positive,72,71168,
18890,0ac85d23-c8ba-49ed-bec1-493b960a88c0,peeking,09-10-2020 18:57,photo,science,neutral,35,71168,
18891,0ac85d23-c8ba-49ed-bec1-493b960a88c0,adore,02-11-2020 10:11,photo,science,positive,72,71168,
18892,0ac85d23-c8ba-49ed-bec1-493b960a88c0,like,24-08-2020 06:33,photo,science,positive,50,71168,
18893,0ac85d23-c8ba-49ed-bec1-493b960a88c0,love,05-03-2021 23:16,photo,science,positive,65,71168,
18894,0ac85d23-c8ba-49ed-bec1-493b960a88c0,worried,08-08-2020 23:38,photo,science,negative,12,71168,
18895,0ac85d23-c8ba-49ed-bec1-493b960a88c0,adore,05-12-2020 10:57,photo,science,positive,72,71168,
18896,0ac85d23-c8ba-49ed-bec1-493b960a88c0,worried,14-08-2020 15:33,photo,science,negative,12,71168,
18897,0ac85d23-c8ba-49ed-bec1-493b960a88c0,peeking,27-04-2021 10:55,photo,science,neutral,35,71168,
18898,0ac85d23-c8ba-49ed-bec1-493b960a88c0,heart,18-05-2021 00:14,photo,science,positive,60,71168,
18899,0ac85d23-c8ba-49ed-bec1-493b960a88c0,intrigued,30-12-2020 18:08,photo,science,positive,45,71168,
18900,0ac85d23-c8ba-49ed-bec1-493b960a88c0,want,21-03-2021 02:55,photo,science,positive,70,71168,
18901,0ac85d23-c8ba-49ed-bec1-493b960a88c0,dislike,29-03-2021 21:50,photo,science,negative,10,71168,
18902,0ac85d23-c8ba-49ed-bec1-493b960a88c0,scared,07-02-2021 04:28,photo,science,negative,15,71168,
18903,0ac85d23-c8ba-49ed-bec1-493b960a88c0,worried,30-10-2020 16:52,photo,science,negative,12,71168,
18904,0ac85d23-c8ba-49ed-bec1-493b960a88c0,cherish,23-10-2020 02:14,photo,science,positive,70,71168,
18905,0ac85d23-c8ba-49ed-bec1-493b960a88c0,hate,12-09-2020 22:17,photo,science,negative,5,71168,
18906,0ac85d23-c8ba-49ed-bec1-493b960a88c0,disgust,26-01-2021 09:08,photo,science,negative,0,71168,
18907,0ac85d23-c8ba-49ed-bec1-493b960a88c0,indifferent,12-02-2021 17:20,photo,science,neutral,20,71168,
18908,ef619e47-1e88-4e0f-8d91-590cd9ecc137,hate,25-06-2020 18:28,photo,animals,negative,5,74965,
18909,ef619e47-1e88-4e0f-8d91-590cd9ecc137,worried,28-08-2020 08:27,photo,animals,negative,12,74965,
18910,ef619e47-1e88-4e0f-8d91-590cd9ecc137,peeking,16-11-2020 07:36,photo,animals,neutral,35,74965,
18911,ef619e47-1e88-4e0f-8d91-590cd9ecc137,peeking,06-01-2021 16:54,photo,animals,neutral,35,74965,
18912,ef619e47-1e88-4e0f-8d91-590cd9ecc137,disgust,17-11-2020 01:59,photo,animals,negative,0,74965,
18913,ef619e47-1e88-4e0f-8d91-590cd9ecc137,cherish,10-01-2021 05:05,photo,animals,positive,70,74965,
18914,ef619e47-1e88-4e0f-8d91-590cd9ecc137,intrigued,11-01-2021 19:36,photo,animals,positive,45,74965,
18915,ef619e47-1e88-4e0f-8d91-590cd9ecc137,love,23-12-2020 22:01,photo,animals,positive,65,74965,
18916,ef619e47-1e88-4e0f-8d91-590cd9ecc137,super love,31-05-2021 10:59,photo,animals,positive,75,74965,
18917,ef619e47-1e88-4e0f-8d91-590cd9ecc137,dislike,27-08-2020 17:37,photo,animals,negative,10,74965,
18918,ef619e47-1e88-4e0f-8d91-590cd9ecc137,cherish,01-11-2020 13:38,photo,animals,positive,70,74965,
18919,ef619e47-1e88-4e0f-8d91-590cd9ecc137,interested,02-12-2020 03:23,photo,animals,positive,30,74965,
18920,ef619e47-1e88-4e0f-8d91-590cd9ecc137,cherish,14-06-2021 12:54,photo,animals,positive,70,74965,
18921,ef619e47-1e88-4e0f-8d91-590cd9ecc137,scared,17-04-2021 10:02,photo,animals,negative,15,74965,
18922,ef619e47-1e88-4e0f-8d91-590cd9ecc137,like,07-02-2021 16:40,photo,animals,positive,50,74965,
18923,ef619e47-1e88-4e0f-8d91-590cd9ecc137,adore,30-12-2020 16:59,photo,animals,positive,72,74965,
18924,ef619e47-1e88-4e0f-8d91-590cd9ecc137,worried,01-08-2020 07:57,photo,animals,negative,12,74965,
18925,ef619e47-1e88-4e0f-8d91-590cd9ecc137,intrigued,08-07-2020 07:44,photo,animals,positive,45,74965,
18926,ef619e47-1e88-4e0f-8d91-590cd9ecc137,intrigued,21-11-2020 17:44,photo,animals,positive,45,74965,
18927,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,16-09-2020 09:54,video,education,negative,15,57436,
18928,f65dbde9-c8dc-4851-927e-964fa2e0908a,hate,08-04-2021 21:02,video,education,negative,5,57436,
18929,f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,10-07-2020 16:04,video,education,neutral,20,57436,
18930,f65dbde9-c8dc-4851-927e-964fa2e0908a,dislike,25-06-2020 21:13,video,education,negative,10,57436,
18931,f65dbde9-c8dc-4851-927e-964fa2e0908a,love,08-09-2020 20:33,video,education,positive,65,57436,
18932,f65dbde9-c8dc-4851-927e-964fa2e0908a,super love,10-07-2020 11:11,video,education,positive,75,57436,
18933,f65dbde9-c8dc-4851-927e-964fa2e0908a,love,05-10-2020 21:45,video,education,positive,65,57436,
18934,f65dbde9-c8dc-4851-927e-964fa2e0908a,like,06-12-2020 20:44,video,education,positive,50,57436,
18935,f65dbde9-c8dc-4851-927e-964fa2e0908a,intrigued,09-06-2021 10:13,video,education,positive,45,57436,
18936,f65dbde9-c8dc-4851-927e-964fa2e0908a,want,22-05-2021 17:28,video,education,positive,70,57436,
18937,f65dbde9-c8dc-4851-927e-964fa2e0908a,heart,16-12-2020 18:05,video,education,positive,60,57436,
18938,f65dbde9-c8dc-4851-927e-964fa2e0908a,intrigued,23-06-2020 22:43,video,education,positive,45,57436,
18939,f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,09-09-2020 06:38,video,education,neutral,20,57436,
18940,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,14-02-2021 15:05,video,education,negative,15,57436,
18941,f65dbde9-c8dc-4851-927e-964fa2e0908a,intrigued,11-02-2021 10:16,video,education,positive,45,57436,
18942,f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,01-09-2020 09:15,video,education,neutral,20,57436,
18943,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,16-11-2020 03:52,video,education,negative,15,57436,
18944,f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,08-02-2021 13:48,video,education,neutral,20,57436,
18945,f65dbde9-c8dc-4851-927e-964fa2e0908a,indifferent,11-04-2021 05:58,video,education,neutral,20,57436,
18946,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,21-06-2020 13:00,video,education,negative,15,57436,
18947,f65dbde9-c8dc-4851-927e-964fa2e0908a,super love,23-03-2021 10:36,video,education,positive,75,57436,
18948,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,18-12-2020 12:07,video,education,negative,15,57436,
18949,f65dbde9-c8dc-4851-927e-964fa2e0908a,cherish,30-06-2020 00:13,video,education,positive,70,57436,
18950,f65dbde9-c8dc-4851-927e-964fa2e0908a,dislike,21-12-2020 17:48,video,education,negative,10,57436,
18951,f65dbde9-c8dc-4851-927e-964fa2e0908a,scared,05-03-2021 06:28,video,education,negative,15,57436,
18952,f65dbde9-c8dc-4851-927e-964fa2e0908a,adore,15-12-2020 19:42,video,education,positive,72,57436,
18953,f65dbde9-c8dc-4851-927e-964fa2e0908a,adore,11-03-2021 20:13,video,education,positive,72,57436,
18954,f65dbde9-c8dc-4851-927e-964fa2e0908a,love,24-08-2020 18:21,video,education,positive,65,57436,
18955,f65dbde9-c8dc-4851-927e-964fa2e0908a,want,28-12-2020 12:28,video,education,positive,70,57436,
18956,f65dbde9-c8dc-4851-927e-964fa2e0908a,worried,11-06-2021 13:46,video,education,negative,12,57436,
18957,f65dbde9-c8dc-4851-927e-964fa2e0908a,interested,17-07-2020 12:17,video,education,positive,30,57436,
18958,019b61f4-926c-438e-adaf-6119c5eab752,want,25-06-2020 17:15,photo,fitness,positive,70,55323,
18959,019b61f4-926c-438e-adaf-6119c5eab752,intrigued,19-07-2020 20:11,photo,fitness,positive,45,55323,
18960,019b61f4-926c-438e-adaf-6119c5eab752,indifferent,12-10-2020 13:41,photo,fitness,neutral,20,55323,
18961,019b61f4-926c-438e-adaf-6119c5eab752,interested,06-02-2021 16:49,photo,fitness,positive,30,55323,
18962,019b61f4-926c-438e-adaf-6119c5eab752,disgust,04-12-2020 23:58,photo,fitness,negative,0,55323,
18963,019b61f4-926c-438e-adaf-6119c5eab752,scared,23-06-2020 17:24,photo,fitness,negative,15,55323,
18964,019b61f4-926c-438e-adaf-6119c5eab752,adore,03-01-2021 10:54,photo,fitness,positive,72,55323,
18965,019b61f4-926c-438e-adaf-6119c5eab752,peeking,05-04-2021 12:34,photo,fitness,neutral,35,55323,
18966,019b61f4-926c-438e-adaf-6119c5eab752,disgust,15-11-2020 21:22,photo,fitness,negative,0,55323,
18967,019b61f4-926c-438e-adaf-6119c5eab752,like,30-08-2020 00:26,photo,fitness,positive,50,55323,
18968,019b61f4-926c-438e-adaf-6119c5eab752,adore,05-12-2020 09:06,photo,fitness,positive,72,55323,
18969,019b61f4-926c-438e-adaf-6119c5eab752,scared,26-03-2021 22:08,photo,fitness,negative,15,55323,
18970,019b61f4-926c-438e-adaf-6119c5eab752,interested,08-05-2021 21:29,photo,fitness,positive,30,55323,
18971,049c926f-9095-4bb2-a464-666a68257f61,like,21-05-2021 16:29,video,dogs,positive,50,52511,
18972,049c926f-9095-4bb2-a464-666a68257f61,dislike,03-10-2020 02:33,video,dogs,negative,10,52511,
18973,049c926f-9095-4bb2-a464-666a68257f61,indifferent,17-09-2020 03:28,video,dogs,neutral,20,52511,
18974,049c926f-9095-4bb2-a464-666a68257f61,disgust,25-06-2020 10:17,video,dogs,negative,0,52511,
18975,049c926f-9095-4bb2-a464-666a68257f61,disgust,03-09-2020 14:48,video,dogs,negative,0,52511,
18976,049c926f-9095-4bb2-a464-666a68257f61,indifferent,10-03-2021 04:25,video,dogs,neutral,20,52511,
18977,049c926f-9095-4bb2-a464-666a68257f61,interested,06-12-2020 06:19,video,dogs,positive,30,52511,
18978,049c926f-9095-4bb2-a464-666a68257f61,adore,19-03-2021 15:45,video,dogs,positive,72,52511,
18979,049c926f-9095-4bb2-a464-666a68257f61,want,07-03-2021 21:25,video,dogs,positive,70,52511,
18980,049c926f-9095-4bb2-a464-666a68257f61,dislike,21-11-2020 12:42,video,dogs,negative,10,52511,
18981,049c926f-9095-4bb2-a464-666a68257f61,interested,02-06-2021 22:12,video,dogs,positive,30,52511,
18982,049c926f-9095-4bb2-a464-666a68257f61,scared,24-09-2020 05:09,video,dogs,negative,15,52511,
18983,049c926f-9095-4bb2-a464-666a68257f61,heart,19-12-2020 06:14,video,dogs,positive,60,52511,
18984,049c926f-9095-4bb2-a464-666a68257f61,want,19-12-2020 17:13,video,dogs,positive,70,52511,
18985,049c926f-9095-4bb2-a464-666a68257f61,adore,25-08-2020 03:31,video,dogs,positive,72,52511,
18986,049c926f-9095-4bb2-a464-666a68257f61,scared,21-04-2021 00:37,video,dogs,negative,15,52511,
18987,049c926f-9095-4bb2-a464-666a68257f61,interested,11-11-2020 01:42,video,dogs,positive,30,52511,
18988,049c926f-9095-4bb2-a464-666a68257f61,indifferent,15-09-2020 19:30,video,dogs,neutral,20,52511,
18989,049c926f-9095-4bb2-a464-666a68257f61,cherish,07-03-2021 00:06,video,dogs,positive,70,52511,
18990,049c926f-9095-4bb2-a464-666a68257f61,interested,10-10-2020 09:20,video,dogs,positive,30,52511,
18991,049c926f-9095-4bb2-a464-666a68257f61,intrigued,08-04-2021 02:04,video,dogs,positive,45,52511,
18992,049c926f-9095-4bb2-a464-666a68257f61,like,22-12-2020 02:49,video,dogs,positive,50,52511,
18993,049c926f-9095-4bb2-a464-666a68257f61,intrigued,27-03-2021 05:24,video,dogs,positive,45,52511,
18994,049c926f-9095-4bb2-a464-666a68257f61,dislike,15-08-2020 18:05,video,dogs,negative,10,52511,
18995,049c926f-9095-4bb2-a464-666a68257f61,super love,14-02-2021 22:45,video,dogs,positive,75,52511,
18996,049c926f-9095-4bb2-a464-666a68257f61,heart,26-04-2021 15:17,video,dogs,positive,60,52511,
18997,049c926f-9095-4bb2-a464-666a68257f61,dislike,10-12-2020 22:44,video,dogs,negative,10,52511,
18998,049c926f-9095-4bb2-a464-666a68257f61,dislike,29-01-2021 04:35,video,dogs,negative,10,52511,
18999,049c926f-9095-4bb2-a464-666a68257f61,want,07-07-2020 20:41,video,dogs,positive,70,52511,
19000,049c926f-9095-4bb2-a464-666a68257f61,peeking,27-11-2020 21:40,video,dogs,neutral,35,52511,
19001,049c926f-9095-4bb2-a464-666a68257f61,dislike,06-12-2020 02:49,video,dogs,negative,10,52511,
19002,049c926f-9095-4bb2-a464-666a68257f61,heart,24-09-2020 06:42,video,dogs,positive,60,52511,
19003,049c926f-9095-4bb2-a464-666a68257f61,scared,04-11-2020 07:31,video,dogs,negative,15,52511,
19004,049c926f-9095-4bb2-a464-666a68257f61,adore,27-09-2020 12:14,video,dogs,positive,72,52511,
19005,049c926f-9095-4bb2-a464-666a68257f61,like,28-09-2020 21:26,video,dogs,positive,50,52511,
19006,049c926f-9095-4bb2-a464-666a68257f61,cherish,11-11-2020 13:14,video,dogs,positive,70,52511,
19007,049c926f-9095-4bb2-a464-666a68257f61,disgust,08-11-2020 05:36,video,dogs,negative,0,52511,
19008,049c926f-9095-4bb2-a464-666a68257f61,like,23-09-2020 17:38,video,dogs,positive,50,52511,
19009,049c926f-9095-4bb2-a464-666a68257f61,heart,14-08-2020 23:58,video,dogs,positive,60,52511,
19010,049c926f-9095-4bb2-a464-666a68257f61,disgust,14-05-2021 11:00,video,dogs,negative,0,52511,
